"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"CertDCC.-260.1.modifierExtension","CertDCC.-260.1.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"CertDCC.-260.1.ver","CertDCC.-260.1.ver","","","",1,1,"","","","string {[]} {[]}
","Schema version","Schema version","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.ver",1,1,"",""
"CertDCC.-260.1.nam","CertDCC.-260.1.nam","","","",1,1,"","","","BackboneElement {[]} {[]}
","Person name","Person name","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.nam",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CertDCC.-260.1.nam.id","CertDCC.-260.1.nam.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"CertDCC.-260.1.nam.extension","CertDCC.-260.1.nam.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"CertDCC.-260.1.nam.modifierExtension","CertDCC.-260.1.nam.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"CertDCC.-260.1.nam.fn","CertDCC.-260.1.nam.fn","","","",0,1,"","","","string {[]} {[]}
","Surname/family name (separate multiple with spaces)","Surname/family name (separate multiple with spaces)","Example from spec: ""Musterfrau-Gößinger Müller""","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.nam.fn",0,1,"",""
"CertDCC.-260.1.nam.fnt","CertDCC.-260.1.nam.fnt","","","",1,1,"","","","string {[]} {[]}
","Standardised surname","Standardised surname","""Surname(s) of the holder transliterated using the same convention as the one used in the holder’s machine readable travel documents (such as the rules defined in ICAO Doc 9303 Part 3). Exactly 1 (one) non-empty field MUST be provided, only including characters A-Z and <. Maximum length: 80 characters (as per ICAO 9303 specification).""","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.nam.fnt",1,1,"",""
"CertDCC.-260.1.nam.gn","CertDCC.-260.1.nam.gn","","","",0,1,"","","","string {[]} {[]}
","Forename/given name. Skip if no given name. Separate with spaces.","Forename/given name. Skip if no given name. Separate with spaces.","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.nam.gn",0,1,"",""
"CertDCC.-260.1.nam.gnt","CertDCC.-260.1.nam.gnt","","","",0,1,"","","","string {[]} {[]}
","Standardised forename, same approach as fnt. Skip if no given name.","Standardised forename, same approach as fnt. Skip if no given name.","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.nam.gnt",0,1,"",""
"CertDCC.-260.1.dob","CertDCC.-260.1.dob","","","",0,1,"","","","date {[]} {[]}
","Date of birth in YYYY-MM-DD format. Skip if missing. Fill unknown months or days with 'XX'.","Date of birth in YYYY-MM-DD format. Skip if missing. Fill unknown months or days with 'XX'.","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.dob",0,1,"",""
"CertDCC.-260.1.v","CertDCC.-260.1.v","","","",0,*,"","","","BackboneElement {[]} {[]}
","Vaccination Group (see element details)","Vaccination Group (see element details)","According to the spec, ""Vaccination group, if present, MUST contain exactly 1 (one) entry describing exactly one vaccination event. All elements of the vaccination group are mandatory, empty values are not supported."" It appears this means the maximum cardinality of the `v` element is 1, and all sub-elements have minimum cardinality of 1.","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.v",0,*,"","OnlyOneAllowed:Only one allowed (cardinality of 0..* is necessary because this element is an array in the EU DCC JSON). {count() <= 1}
ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}"
"CertDCC.-260.1.v.id","CertDCC.-260.1.v.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"CertDCC.-260.1.v.extension","CertDCC.-260.1.v.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"CertDCC.-260.1.v.modifierExtension","CertDCC.-260.1.v.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"CertDCC.-260.1.v.tg","CertDCC.-260.1.v.tg","","","",1,1,"","","","string {[]} {[]}
","Disease or agent targeted (SNOMED CT GPS code for COVID-19 or variant; see element details)","The selected codes shall refer to COVID-19 or, if more detailed information on the genetic variant of SARS-CoV-2 is needed, to these variants if such detailed information is needed due to epidemiological reasons.

Example of a code that should be used is the SNOMED CT code `840539006` (COVID-19).","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.v.tg",1,1,"",""
"CertDCC.-260.1.v.vp","CertDCC.-260.1.v.vp","","","",1,1,"","","","string {[]} {[]}
","Vaccine or prophylaxis (e.g., 'SARS-CoV-2 mRNA vaccine'; SNOMED or ATC; see element details)","Preferred Code System: SNOMED CT or ATC Classification. Examples of codes that should be used from the preferred code systems are the SNOMED CT code 1119305005 (SARS-CoV-2 antigen vaccine), 1119349007 (SARS-CoV-2 mRNA vaccine) or J07BX03 (covid-19 vaccines). The value set should be extended when new vaccine types are developed and put into use.","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.v.vp",1,1,"",""
"CertDCC.-260.1.v.mp","CertDCC.-260.1.v.mp","","","",1,1,"","","","string {[]} {[]}
","Vaccine product (e.g., 'EU/1/20/1528 (Comirnaty)'; see element details)","Preferred Code Systems (in the order of preference):

- Union Register of medicinal products for vaccines with EU-wide authorisation (authorisation numbers) - for example, `EU/1/20/1528` (Comirnaty)
- A global vaccine register such as one that could be established by the World Health Organisation
- Name of the vaccine medicinal product in other cases. If the name includes whitespaces, these should be replaced by a hyphen (-). For example, `Sputnik-V` (standing for Sputnik V).","","","","","","","","","",,"preferred","","http://worldhealthorganization.github.io/ddcc/ValueSet/vaccine-covid19-euur","",,,,"CertDCC.-260.1.v.mp",1,1,"",""
"CertDCC.-260.1.v.ma","CertDCC.-260.1.v.ma","","","",1,1,"","","","string {[]} {[]}
","Vaccine marketing authorisation holder or manufacturer (e.g., 'ORG-100030215' (Biontech Manufacturing GmbH))","Preferred Code System:

- Organisation code from EMA (SPOR system for ISO IDMP)
- A global vaccine marketing authorisation holder or manufacturer register, such as one that could be established by the World Health Organisation
- Name of the organisation in other cases.

If the name includes whitespaces, these should be replaced by a hyphen (-).If marketing authorisation holder is not available, this will be the manufacturer.","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.v.ma",1,1,"",""
"CertDCC.-260.1.v.dn","CertDCC.-260.1.v.dn","","","",1,1,"","","","positiveInt {[]} {[]}
","Number in a series of doses","Number in a series of doses","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.v.dn",1,1,"",""
"CertDCC.-260.1.v.sd","CertDCC.-260.1.v.sd","","","",1,1,"","","","positiveInt {[]} {[]}
","The overall number of doses in the series","The overall number of doses in the series","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.v.sd",1,1,"",""
"CertDCC.-260.1.v.dt","CertDCC.-260.1.v.dt","","","",1,1,"","","","date {[]} {[]}
","Date of vaccination, YYYY-MM-DD format","Date of vaccination, YYYY-MM-DD format","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.v.dt",1,1,"",""
"CertDCC.-260.1.v.co","CertDCC.-260.1.v.co","","","",1,1,"","","","string {[]} {[]}
","Country where vaccine was administered (two letter ISo-3166)","Country where vaccine was administered (two letter ISo-3166)","","","","","","","","","",,"preferred","","http://hl7.org/fhir/ValueSet/iso3166-1-2","",,,,"CertDCC.-260.1.v.co",1,1,"",""
"CertDCC.-260.1.v.is","CertDCC.-260.1.v.is","","","",1,1,"","","","string {[]} {[]}
","Certificate issuer (organization name)","Certificate issuer (organization name)","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.v.is",1,1,"",""
"CertDCC.-260.1.v.ci","CertDCC.-260.1.v.ci","","","",1,1,"","","","string {[]} {[]}
","Unique certificate identifier (UVCI)","Unique certificate identifier (UVCI)","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.v.ci",1,1,"",""
"CertDCC.-260.1.t","CertDCC.-260.1.t","","","",0,*,"","","","BackboneElement {[]} {[]}
","Test Group","Test Group","""Test group, if present, MUST contain exactly 1 (one) entry describing exactly one test result.""","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.t",0,*,"","OnlyOneAllowed:Only one allowed (cardinality of 0..* is necessary because this element is an array in the EU DCC JSON). {count() <= 1}
ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}"
"CertDCC.-260.1.t.id","CertDCC.-260.1.t.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"CertDCC.-260.1.t.extension","CertDCC.-260.1.t.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"CertDCC.-260.1.t.modifierExtension","CertDCC.-260.1.t.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"CertDCC.-260.1.t.tg","CertDCC.-260.1.t.tg","","","",1,1,"","","","string {[]} {[]}
","Disease or agent targeted (SNOMED CT GPS code for COVID-19 or variant; see element details)","The selected codes shall refer to COVID-19 or, if more detailed information on the genetic variant of SARS-CoV-2 is needed, to these variants if such detailed information is needed due to epidemiological reasons.

Example of a code that should be used is the SNOMED CT code `840539006` (COVID-19).","","","","","","","","","",,"preferred","","http://worldhealthorganization.github.io/ddcc/ValueSet/lab-test-pathogen-covid19-snomed","",,,,"CertDCC.-260.1.t.tg",1,1,"",""
"CertDCC.-260.1.t.tt","CertDCC.-260.1.t.tt","","","",1,1,"","","","string {[]} {[]}
","Type of test (LOINC code; see element details)","The codes in this value set shall refer to the method of the test and shall be selected at least to separate the NAAT tests from RAT tests as expressed in Regulation (EU) 2021/953.

An example of a code that should be used from the preferred code system is LP217198-3 (Rapid immunoassay).","","","","","","","","","",,"preferred","","http://worldhealthorganization.github.io/ddcc/ValueSet/lab-test-type-loinc","",,,,"CertDCC.-260.1.t.tt",1,1,"",""
"CertDCC.-260.1.t.nm","CertDCC.-260.1.t.nm","","","",0,1,"","","","string {[]} {[]}
","Name of the nucleic acid amplification test (NAAT) used","Name of the nucleic acid amplification test (NAAT) used","From the spec: ""The name should include the name of the test manufacturer and the commercial name of the test, separated by a comma."" Omit element for RAT test. MUST not be empty.","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.t.nm",0,1,"",""
"CertDCC.-260.1.t.ma","CertDCC.-260.1.t.ma","","","",0,1,"","","","string {[]} {[]}
","Rapid antigen test (RAT) device identifier from the JRC database","Rapid antigen test (RAT) device identifier from the JRC database","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.t.ma",0,1,"",""
"CertDCC.-260.1.t.sc","CertDCC.-260.1.t.sc","","","",1,1,"","","","dateTime {[]} {[]}
","Date and time when test sample was collected in ISO 8601 format","Date and time when test sample was collected in ISO 8601 format","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.t.sc",1,1,"",""
"CertDCC.-260.1.t.tr","CertDCC.-260.1.t.tr","","","",1,1,"","","","string {[]} {[]}
","Result of the test (preferred: SNOMED CT GPS code)","The codes selected shall allow distinguishing between positive and negative test results (detected or not detected). Additional values (like undetermined) may be added if the use cases do require this.

Examples of codes that should be used from the preferred code system are `260415000` (Not detected) and `260373001` (Detected).","","","","","","","","","",,"preferred","","http://worldhealthorganization.github.io/ddcc/ValueSet/lab-test-qual-result-snomed","",,,,"CertDCC.-260.1.t.tr",1,1,"",""
"CertDCC.-260.1.t.tc","CertDCC.-260.1.t.tc","","","",0,1,"","","","string {[]} {[]}
","Testing centre or facility","Testing centre or facility","Required for NAAT tests. Optional for RAT tests. MUST not be empty (omit instead).","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.t.tc",0,1,"",""
"CertDCC.-260.1.t.co","CertDCC.-260.1.t.co","","","",1,1,"","","","string {[]} {[]}
","Country of test (two letter ISo-3166)","Country of test (two letter ISo-3166)","","","","","","","","","",,"preferred","","http://hl7.org/fhir/ValueSet/iso3166-1-2","",,,,"CertDCC.-260.1.t.co",1,1,"",""
"CertDCC.-260.1.t.is","CertDCC.-260.1.t.is","","","",1,1,"","","","string {[]} {[]}
","Certificate issuer","Certificate issuer","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.t.is",1,1,"",""
"CertDCC.-260.1.t.ci","CertDCC.-260.1.t.ci","","","",1,1,"","","","string {[]} {[]}
","Unique Certificate Identifier (UVCI)","Unique Certificate Identifier (UVCI)","","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.t.ci",1,1,"",""
"CertDCC.-260.1.r","CertDCC.-260.1.r","","","",0,*,"","","","BackboneElement {[]} {[]}
","Recovery Group","Recovery Group","""Recovery group, if present, MUST contain exactly 1 (one) entry describing exactly one recovery statement.""","","","","","","","","",,,,,"",,,,"CertDCC.-260.1.r",0,*,"","OnlyOneAllowed:Only one allowed (cardinality of 0..* is necessary because this element is an array in the EU DCC JSON). {count() <= 1}
ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}"
"CertDCC.-260.1.r.id","CertDCC.-260.1.r.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"CertDCC.-260.1.r.extension","CertDCC.-260.1.r.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
